details,date,city,state,country,shape,summary,report_date,posted_date,month_count
https://nuforc.org/sighting/?id=164401,07/2021,Tonopah,AZ,USA,Light,Seen about 10 ufos in Tonopah Arizona.,08/20/2021,09/07/2021,237
https://nuforc.org/sighting/?id=164045,07/2021,Pacific,WA,USA,Chevron,"I saw a large 300 sq ft Chevron shaped object in the sky, very bright white in color, it took off at an extremely high rate of speed fr",07/12/2021,08/16/2021,237
https://nuforc.org/sighting/?id=164043,07/2021,Lewes,DE,USA,Triangle,Triangle shape craft with lights at points and center made low turn over tree line and disappeared into trees.,07/13/2021,08/16/2021,237
https://nuforc.org/sighting/?id=164048,07/2021,Kansas City,MO,USA,NA,Large beam/halo of light hovering in the sky,07/12/2021,08/16/2021,237
https://nuforc.org/sighting/?id=175032,07/2021,Scunthorpe,NA,United Kingdom,Rectangle,Unaware at time but caught on camera,03/17/2023,04/09/2023,237
https://nuforc.org/sighting/?id=164058,07/2021,Alton,IL,USA,Other,I was looking at the moon we had that night and as I looked down to the pictures I took I seen something I didn't see in the sky nor in,07/15/2021,08/16/2021,237
https://nuforc.org/sighting/?id=167394,07/2021,Reno,NV,USA,Light,3 bright lights not connected all in a row,04/07/2022,04/22/2022,237
https://nuforc.org/sighting/?id=164085,07/2021,Snohomish,WA,USA,Changing,"Please see my video on YouTube (I can send original too if needed). The video is unedited. I don't monetize, but post for friends. I",07/19/2021,08/16/2021,237
https://nuforc.org/sighting/?id=164022,07/2021,Sultan,WA,USA,Triangle,Stepped outside around 11:30 pm was looking south east and saw a faded triangle shape light fly from west to east at a very high speed,07/11/2021,08/16/2021,237
https://nuforc.org/sighting/?id=170335,07/2021,"Happy Valley Goose Bay, Labrador (120 kms away at cabin)",NL,Canada,Changing,various pictures taken with stealth cam showing one object breaking into two objects sending light beams to the ground then going back,07/09/2022,09/09/2022,237
https://nuforc.org/sighting/?id=164031,07/2021,Toowoomba (Australia),NA,Australia,Circle,It is bright and circular it moves slowly an slowly rotates and has three light on the bottom of the craft My address is ((deleted)),07/11/2021,08/16/2021,237
https://nuforc.org/sighting/?id=167837,07/2021,Corbett,OR,USA,Light,Tic tac white round spots in sky over Crown Point from a picture taken from phone while driving,05/11/2022,05/31/2022,237
https://nuforc.org/sighting/?id=164023,07/2021,Fremont,CA,USA,Oval,Oval shaped looked like a tic tac lighting over it couldn’t see it clearly,07/11/2021,08/16/2021,237
https://nuforc.org/sighting/?id=172780,07/2021,Whitehall,PA,USA,Circle,I saw either 6 or 7 distinct white lights that kept its spacing the entire time it was visible in the sky,11/03/2022,12/22/2022,237
https://nuforc.org/sighting/?id=165073,07/2021,Pawtucket,RI,USA,Formation,Strange Silent Orbs of Light in Formation,10/27/2021,11/15/2021,237
https://nuforc.org/sighting/?id=164406,07/2021,Los Angeles,CA,USA,Triangle,"Bright yellow lights shifting from triangle formation to line formation, lasted about 20 minutes seen west of USC.",08/21/2021,09/07/2021,237
https://nuforc.org/sighting/?id=164041,07/2021,Mustang Island,TX,USA,NA,"Orb grouping, along with oblong shaped object, lit in white light",07/13/2021,08/16/2021,237
https://nuforc.org/sighting/?id=164050,07/2021,Superior,WI,USA,Light,Objected moved from west to east over Lake Superior and disappeared.,07/12/2021,08/16/2021,237
https://nuforc.org/sighting/?id=164027,07/2021,Rehoboth Beach,DE,USA,Sphere,6 orange globes in the night sky over Rehoboth Beach.,07/11/2021,08/16/2021,237
https://nuforc.org/sighting/?id=166587,07/2021,Kaş Antalya (Turkey),Antalya Province,Turkey,Formation,Noticed in a picture,02/07/2022,03/04/2022,237
https://nuforc.org/sighting/?id=164737,07/2021,Lockhart,TX,USA,Rectangle,I noticed a iridescent line in the sky changed the contrast in photo and realized there was something hidden in plain sight,09/26/2021,10/19/2021,237
https://nuforc.org/sighting/?id=164037,07/2021,Frederick,MD,USA,Other,Black object hovering in daytime sky,07/10/2021,08/16/2021,237
https://nuforc.org/sighting/?id=164030,07/2021,Westerly,RI,USA,Triangle,"We were sitting in the back yard by the fire pit talking. It was a clear night sky. After about an hour, I happened to look up and saw",07/11/2021,08/16/2021,237
https://nuforc.org/sighting/?id=164049,07/2021,Indianapolis,IN,USA,Circle,2 lights/No Sound/ 45% between them. Hovering over neighborhood,07/12/2021,08/16/2021,237
https://nuforc.org/sighting/?id=164046,07/2021,Kenton,OK,USA,Triangle,"Equilateral triangle with a dim stationary light in each corner with the center being translucent, as stars were seen in the center",07/12/2021,08/16/2021,237
https://nuforc.org/sighting/?id=167699,07/2021,Oklahoma city,OK,USA,Other,It flew right in front of me and disappeared,05/01/2022,05/31/2022,237
https://nuforc.org/sighting/?id=164088,07/2021,Sarasota,FL,USA,Disk,Many UFOs gathering in the night sky above Sarasota. Noticed 1 on 7/10/2021 and the sky has been full of them since.,07/18/2021,08/16/2021,237
https://nuforc.org/sighting/?id=164978,07/2021,Rathdrum,ID,USA,Light,Small floating light/disk. Hovered for about a minute getting brighter and duller. It then started to move further away and disappeared,10/16/2021,10/19/2021,237
https://nuforc.org/sighting/?id=168203,07/2021,Galt,CA,USA,Orb,Saw orbs circular bright lights forming triangle shapes .. darting away at light speed,05/22/2022,06/22/2022,237
https://nuforc.org/sighting/?id=164036,07/2021,Brewster,MA,USA,Light,White dots moving across the sky.,07/10/2021,08/16/2021,237
https://nuforc.org/sighting/?id=164128,07/2021,Deep River (Canada),ON,Canada,NA,MADAR Node 59,07/23/2021,08/16/2021,237
https://nuforc.org/sighting/?id=163931,07/2021,Denver,CO,USA,Oval,UAP,07/09/2021,08/16/2021,237
https://nuforc.org/sighting/?id=164126,07/2021,Jonesboro,AR,USA,NA,MADAR Node 143,07/23/2021,08/16/2021,237
https://nuforc.org/sighting/?id=164020,07/2021,Superior,WI,USA,Circle,((NUFORC Note: Witness provides no detailed information about sighting. PD)),07/09/2021,08/16/2021,237
https://nuforc.org/sighting/?id=164065,07/2021,Superior,WI,USA,Circle,"On this date and time my children and I seen a green light in the southern sky at a 35 degree angle from our visual , than it stoped fo",07/14/2021,08/16/2021,237
https://nuforc.org/sighting/?id=163935,07/2021,Moorefield,WV,USA,Light,"Multiple non flashing lights (some were solid blue, some were red and others were kind of white) flying in all different direction all",07/08/2021,08/16/2021,237
https://nuforc.org/sighting/?id=163933,07/2021,Richardson,TX,USA,Fireball,Large as the setting sun round orange molten sphere moving through the sky,07/08/2021,08/16/2021,237
https://nuforc.org/sighting/?id=167338,07/2021,Commack,NY,USA,Triangle,Black triangle with 3 light in each corner and Orange middle hue hovering approx 200ft off ground,04/02/2022,04/22/2022,237
https://nuforc.org/sighting/?id=166718,07/2021,Flatwoods,KY,USA,Changing,I saw 6 orange orbs in the sky disappearing and reappearing in different areas. The orbs would go vast distances and stop on a dime.,02/15/2022,03/04/2022,237
https://nuforc.org/sighting/?id=164133,07/2021,Rudolph,WI,USA,Circle,Working on boat 07/08/2021 around 13:00 sky was starting to cloud up .sun was behind a cloud.noticed circle white in color . Moving sid,07/22/2021,08/16/2021,237
https://nuforc.org/sighting/?id=163934,07/2021,Sarasota,FL,USA,Triangle,Triangular craft silently glided right over my head when i was in the car,07/08/2021,08/16/2021,237
https://nuforc.org/sighting/?id=164127,07/2021,Royal Palm Beach,FL,USA,NA,MADAR Node 76,07/23/2021,08/16/2021,237
https://nuforc.org/sighting/?id=163938,07/2021,Bremerton,WA,USA,Flash,Military jet side swiped by bright light from cloud cover it,07/08/2021,08/16/2021,237
https://nuforc.org/sighting/?id=166447,07/2021,Surrey (Canada),BC,Canada,Circle,I WAS IN MY YARD 5 MINETS LATER IT SHINED A BEAM OF LIGHT ON ME IT WAS THERE 10 MINETS,01/29/2022,03/04/2022,237
https://nuforc.org/sighting/?id=163936,07/2021,Oroville,CA,USA,Light,I was talking to my co-worker about seeing a lot of UFOs lately when I pointed out a star that was moving fast. It flew right at an air,07/08/2021,08/16/2021,237
https://nuforc.org/sighting/?id=163939,07/2021,Paris,TX,USA,Circle,dancing white dot high in eastern sky,07/07/2021,08/16/2021,237
https://nuforc.org/sighting/?id=174419,07/2021,COLUMBIA,SC,USA,Circle,I have many many videos I would like some people to take a look at I even have the recording of a voice speaking to me,02/11/2023,03/06/2023,237
https://nuforc.org/sighting/?id=163932,07/2021,Tacoma,WA,USA,Other,"July 7 2010, About 4:00 Pm Tacoma Wa. White silk sheet looking thing flapping in the wind, but moving through the sky using a swimmi",07/09/2021,08/16/2021,237
https://nuforc.org/sighting/?id=167210,07/2021,Green Mountain,NC,USA,Other,Heard Ham-radio sounds,03/24/2022,04/22/2022,237
https://nuforc.org/sighting/?id=164124,07/2021,El Centro (east of),CA,USA,Cigar,"Strange ""blimp-like"" object seen hovering over desert where military practice.",07/22/2021,08/16/2021,237
https://nuforc.org/sighting/?id=163720,07/2021,Moscow,ID,USA,Light,"Object moving across sky west to east that was changing colors: red, yellow, green, blue, white.",06/15/2021,07/31/2021,237
https://nuforc.org/sighting/?id=164068,07/2021,Natchitoches,LA,USA,Circle,Ufo sightings and Mufon is also investigating.,07/14/2021,08/16/2021,237
https://nuforc.org/sighting/?id=163928,07/2021,Vineland,NJ,USA,Circle,"My boyfriend and I were outside when we saw a red light in the sky. The light was bright, did not move until it shot upward & vanished.",07/06/2021,08/16/2021,237
https://nuforc.org/sighting/?id=168302,07/2021,calgary,AB,Canada,Egg,Possible objects in sky,05/18/2022,06/22/2022,237
https://nuforc.org/sighting/?id=166900,07/2021,Stonington,CT,USA,Oval,At about 9:40 for about 12 minutes I was playing with some friends and saw a oval shape craft moving in the sky that soon disappeared.,02/26/2022,03/04/2022,237
https://nuforc.org/sighting/?id=166376,07/2021,Eldorado Hills-Placerville (Hwy 50,CA,USA,Triangle,"It appeared just as I crested over a hill, blatent and moving slowly and effortlessly just above the tree line.",01/23/2022,03/04/2022,237
https://nuforc.org/sighting/?id=171077,07/2021,Chapel Hill,NC,USA,Other,"A friend of mine sent me 3 film clips of odd plasmas caught in his security cam. Almost seems like one group attacking another, sounds",08/11/2022,09/09/2022,237
https://nuforc.org/sighting/?id=163930,07/2021,Cohasset,MA,USA,Other,"UFO report Hello, I have seen several UFOs over the past few days. I typically use my energy to call them in. They come and I just tak",07/06/2021,08/16/2021,237
https://nuforc.org/sighting/?id=164129,07/2021,Kansas City,MO,USA,NA,MADAR Node 40,07/23/2021,08/16/2021,237
https://nuforc.org/sighting/?id=177076,07/2021,North Andover,MA,USA,Other,"The craft looked similar to a plane at first, though the maneuver was unlike anything I had seen. It did not obey inertia upon motions.",07/28/2023,07/29/2023,237
https://nuforc.org/sighting/?id=163927,07/2021,Lebanon,OR,USA,Circle,Round orange shape that was bright and would have no light to it for minutes at a time Nd then eventually just was gone. Seemed to have,07/07/2021,08/16/2021,237
https://nuforc.org/sighting/?id=163920,07/2021,Clinton,IA,USA,Other,Single white unidentified object detected in residential area.,07/05/2021,08/16/2021,237
https://nuforc.org/sighting/?id=165585,07/2021,Duxbury,MA,USA,Circle,"It was a bit low and a bit behind the clouds but it was moving very slow and I knew that no plane can go that slow, it flew off after.",11/28/2021,12/19/2021,237
https://nuforc.org/sighting/?id=163926,07/2021,Walnut Creek,CA,USA,Changing,White rotating elongated object with ability to “shape shift”.,07/06/2021,08/16/2021,237
https://nuforc.org/sighting/?id=164021,07/2021,Denver,CO,USA,Orb,"Standing in the backyard, my house guest asked me to take a look at an object in the sky. It looked like as balloon at the height of ab",07/12/2021,08/16/2021,237
https://nuforc.org/sighting/?id=163921,07/2021,Pueblo,CO,USA,Unknown,"I feel our bodies are taken by E.T'S AND ALSO THE MIND OR BODY MAY ALSO BE POSSESSED BY PAST SPIRITS OF THE EVIL OR WHAT NOT SEX, AND M",07/05/2021,08/16/2021,237
https://nuforc.org/sighting/?id=164212,07/2021,Tuscaloosa,AL,USA,Light,I have physical pictures of proof,08/01/2021,08/16/2021,237
https://nuforc.org/sighting/?id=163896,07/2021,Detroit,MI,USA,Circle,Saw in the sky three star sized lights moving rapidly and smoothly in a reverse triangle formation. Checked my phone compass and looks,07/05/2021,08/16/2021,237
https://nuforc.org/sighting/?id=163902,07/2021,Newport News,VA,USA,Light,Was watching fireworks in my neighborhood when I noticed two distinct red lights. They moved from SW to NE. I estimate the distance bet,07/04/2021,08/16/2021,237
https://nuforc.org/sighting/?id=177578,07/2021,Battle Creek,IA,USA,Circle,"A bright flash darted into view, triangulating in decreasing sized triangles until it stabilized over a dim lit star.",08/12/2023,09/10/2023,237
https://nuforc.org/sighting/?id=164389,07/2021,Peyton,CO,USA,Orb,Bright cloud-emitting orb seen for over 4 hours in Colorado. ((NUFORC Note: Source of report is experienced astronomer. PD)),08/18/2021,08/20/2021,237
https://nuforc.org/sighting/?id=163929,07/2021,Decatur,IL,USA,Circle,Orange sphere shaped with halo of light around it,07/06/2021,08/16/2021,237
https://nuforc.org/sighting/?id=165727,07/2021,Fayetteville,PA,USA,Orb,3 UFOs flew over my house and I filmed the 3rd,12/05/2021,12/19/2021,237
https://nuforc.org/sighting/?id=164061,07/2021,Lincoln,MT,USA,Rectangle,"Rectangle Hovering Craft Over Lincoln, MT",07/15/2021,08/16/2021,237
https://nuforc.org/sighting/?id=163895,07/2021,West Jordan,UT,USA,Changing,Three witness White and red sphere that changed shapes near army base,07/05/2021,08/16/2021,237
https://nuforc.org/sighting/?id=163919,07/2021,Crystal Lake,IL,USA,Light,I witnessed a bright light zoom quickly from the west that stopped perfectly stationary over Crystal Lake IL during the fireworks show,07/06/2021,08/16/2021,237
https://nuforc.org/sighting/?id=164969,07/2021,San Juan Capistrano,CA,USA,Changing,Object stood still also moved all directions turning to fuzzy ball then back.,10/14/2021,10/19/2021,237
https://nuforc.org/sighting/?id=163901,07/2021,South Mills,NC,USA,Oval,Object moving with great speed noticed on video playback,07/04/2021,08/16/2021,237
https://nuforc.org/sighting/?id=163922,07/2021,Phoenix,AZ,USA,Changing,3 bright sphere / orb objects over Phoenix Metro area,07/05/2021,08/16/2021,237
https://nuforc.org/sighting/?id=167503,07/2021,Duxbury,MA,USA,Circle,"Me and sister saw, didn’t know what it was and it shot back into clouds.",04/17/2022,04/22/2022,237
https://nuforc.org/sighting/?id=163903,07/2021,brooklyn,MI,USA,Cigar,"flying and hovering craft from southwest moving north east, craft disappeared after approximately 30 seconds, flight was captured on fi",07/04/2021,08/16/2021,237
https://nuforc.org/sighting/?id=164035,07/2021,Ocean city,NJ,USA,Light,Lights in sky on July 4th. ((Starlink satellites???)),07/10/2021,08/16/2021,237
https://nuforc.org/sighting/?id=163897,07/2021,Independence,OR,USA,Disk,"I was driving, it was daylight and the sky was blue and clear, my passenger and I were discussing time as we were late for our event, I",07/05/2021,08/16/2021,237
https://nuforc.org/sighting/?id=166920,07/2021,South Manitou Island,MI,USA,Oval,UFO caught on camera and captured with video. ((NUFORC Note: Object seen to the left of the person n video. PD)),02/27/2022,03/04/2022,237
https://nuforc.org/sighting/?id=163904,07/2021,Salem,OR,USA,Changing,Daughter was laying on floor by sliding glass door and started exclaiming about shiny birds. I ran over to see what she was talking abo,07/04/2021,08/16/2021,237
https://nuforc.org/sighting/?id=163900,07/2021,Brighton,TN,USA,Triangle,"The bright orange /yellow lights smoothly and slowly glided across the sky, maintaining a triangular formation. The point of the tria",07/04/2021,08/16/2021,237
https://nuforc.org/sighting/?id=164494,07/2021,Burbank,CA,USA,Other,Large White Aircraft Seeing Over Burbank,09/02/2021,09/07/2021,237
https://nuforc.org/sighting/?id=163905,07/2021,Peoria,AZ,USA,Triangle,4 dim lights in shape of triangle,07/04/2021,08/16/2021,237
https://nuforc.org/sighting/?id=167911,07/2021,Oil City,PA,USA,Diamond,Black Diamond,05/29/2022,06/22/2022,237
https://nuforc.org/sighting/?id=163913,07/2021,Clearwater,FL,USA,Light,"Red light traveling from west to east over Clearwater, FL.",07/03/2021,08/16/2021,237
https://nuforc.org/sighting/?id=164335,07/2021,Richmond,VA,USA,Changing,I witnessed several lights along with a bright light flying in the sky.,08/14/2021,08/16/2021,237
https://nuforc.org/sighting/?id=163910,07/2021,South Hill West of Orting,WA,USA,Formation,Lights in and out of formation over Orting towards Carbonado.,07/04/2021,08/16/2021,237
https://nuforc.org/sighting/?id=163916,07/2021,Montello,WI,USA,Oval,Bright light and moving fast,07/06/2021,08/16/2021,237
https://nuforc.org/sighting/?id=167356,07/2021,McMinnville,OR,USA,Sphere,Low lights,04/02/2022,04/22/2022,237
https://nuforc.org/sighting/?id=163906,07/2021,Beverly Hills,FL,USA,Fireball,"I was sitting on my front porch facing the south, a bright light caught my eye. I saw this fire ball that was emitting light like the",07/04/2021,08/16/2021,237
https://nuforc.org/sighting/?id=164063,07/2021,Berthoud,CO,USA,Orb,"Saw orb that faded from red to greenish blue, stayed perfectly still until attempt made to record video",07/15/2021,08/16/2021,237
https://nuforc.org/sighting/?id=167046,07/2021,las vegas,NV,USA,Light,my co workers and I were outside our balcony on a break when we saw flying green lights in the sky,03/10/2022,04/22/2022,237
https://nuforc.org/sighting/?id=164033,07/2021,Tamarack,ID,USA,Oval,Shiny Sphere,07/10/2021,08/16/2021,237
https://nuforc.org/sighting/?id=167426,07/2021,"Clarkston, Washington",WA,USA,Chevron,The ship did a backwards flip into an invisible cloak followed by two I dentical side by side Starlike satellites this ship looked like,04/10/2022,04/22/2022,237
https://nuforc.org/sighting/?id=164762,07/2021,VENTNOR CITY,NJ,USA,Cylinder,"I have a picture of a rainbow with a UFO inside the rainbow, doing their research.",09/23/2021,10/19/2021,237
https://nuforc.org/sighting/?id=166490,07/2021,Piedmont,SD,USA,Oval,Very large oval ball the same color of the mixed gray and white clouds,01/31/2022,03/04/2022,237
https://nuforc.org/sighting/?id=163915,07/2021,Port Angeles,WA,USA,Other,Port Angeles wa 3 objects in sky,07/03/2021,08/16/2021,237
https://nuforc.org/sighting/?id=163912,07/2021,Shamokin,PA,USA,Circle,Fairly high in the sky my boyfriend and I spotted a bright orange light. It caught our attention as odd right from the start. It didn't,07/04/2021,08/16/2021,237
https://nuforc.org/sighting/?id=164019,07/2021,Lopez Island,WA,USA,NA,Unknown eerie sound that sounded like music someone was doing but not quite sure if it was music. I was sleeping in a tent up at Lopez,07/09/2021,08/16/2021,237
https://nuforc.org/sighting/?id=165998,07/2021,Ottawa (Canada),ON,Canada,Changing,"After few minutes of first spotting the object, i started recording because i couldnt make out what it was. The video speaks for itself",01/12/2022,03/04/2022,237
https://nuforc.org/sighting/?id=164394,07/2021,Fredericksburg,VA,USA,Formation,"3 ""stars"" in the sky descend vertically and to the left, passing above highway followed by 3 red lights in formation",08/18/2021,08/20/2021,237
https://nuforc.org/sighting/?id=163891,07/2021,Oroville,CA,USA,Light,One light heading north but disappeared right above me the second light was just moments after heading east same thing it disappeared r,07/02/2021,08/16/2021,237
https://nuforc.org/sighting/?id=166403,07/2021,Shell Beach,LA,USA,Sphere,Came up out of the water approximately 1000 yards in front of my boat and with two apparent burst appeared to go subsonic up and into t,01/25/2022,03/04/2022,237
https://nuforc.org/sighting/?id=163886,07/2021,Morro Bay,CA,USA,Sphere,Bright shiny metallic sphere moving slowly for 1 minute and stopping suspended for 2 min,07/02/2021,08/16/2021,237
https://nuforc.org/sighting/?id=163893,07/2021,San Diego,CA,USA,Sphere,Whitish globe over Miramar NAS,07/03/2021,08/16/2021,237
https://nuforc.org/sighting/?id=163892,07/2021,Jersey city,NJ,USA,Rectangle,Two synchronized spinning objects spotted over the new york skyline.,07/02/2021,08/16/2021,237
https://nuforc.org/sighting/?id=163943,07/2021,Firestone,CO,USA,Diamond,Four to Five Diamond Shaped Objects in Formation with Strange Movements,07/07/2021,08/16/2021,237
https://nuforc.org/sighting/?id=163884,07/2021,Barton,OR,USA,Triangle,Huge triangle came out of a cloud then hovered above a field.,07/02/2021,08/16/2021,237
https://nuforc.org/sighting/?id=163882,07/2021,Whitby (Canada),ON,Canada,NA,My wife & I observed a really fast moving object with sudden stops-different directions,07/02/2021,08/16/2021,237
https://nuforc.org/sighting/?id=164073,07/2021,Covert,MI,USA,Light,Bright warm white lights observed moving at rapid speeds,07/13/2021,08/16/2021,237
https://nuforc.org/sighting/?id=172503,07/2021,Pueblo,CO,USA,Light,Four craft leaving earth/mountains southwest of pueblo,10/19/2022,12/22/2022,237
https://nuforc.org/sighting/?id=163866,07/2021,Madison Heights,MI,USA,Disk,White disk traveling east then immediately reversing direction along the same path.,07/01/2021,08/16/2021,237
https://nuforc.org/sighting/?id=164590,07/2021,Asherton,TX,USA,Formation,3 Highlighter yellow green spheres in my backyard,09/11/2021,10/19/2021,237
https://nuforc.org/sighting/?id=164757,07/2021,Washington,DC,USA,Circle,Spherical UFO flies behind the US capitol building.,09/23/2021,10/19/2021,237
https://nuforc.org/sighting/?id=165136,07/2021,Ione,WA,USA,Light,I was trying to observe the elongation of Polaris by looking at the handle of the big dipper. A bright light flew overhead at high spee,11/01/2021,11/15/2021,237
https://nuforc.org/sighting/?id=163885,07/2021,Mississauga (Canada),ON,Canada,Diamond,"The object was a diamond shape, with a bright white glow that did not dim or flicker. It traveled at a very high rate of speed in a str",07/01/2021,08/16/2021,237
https://nuforc.org/sighting/?id=163875,07/2021,Los Angeles,CA,USA,Light,"A starlike object in LA swoops rapidly across the sky, links up with 4 other similar objects, and flies off with them in formation.",07/01/2021,08/16/2021,237
https://nuforc.org/sighting/?id=163877,07/2021,Sterling,VA,USA,Light,"Two ruby red dots, appeared out of thin air and within seconds were miles apart moving abnormally clockwise and counter clock wise.",06/30/2021,08/16/2021,237
https://nuforc.org/sighting/?id=164476,08/2021,Houston,TX,USA,Light,strange lights playing tagg ((NUFORC Note: Witness does not indicate date of sighting. PD)),09/01/2021,09/07/2021,287
https://nuforc.org/sighting/?id=164479,08/2021,Spokane,WA,USA,Fireball,"Orange ball of light heading east, fast, silent, then disappeared",08/31/2021,09/07/2021,287
https://nuforc.org/sighting/?id=164844,08/2021,Franklin,KY,USA,NA,MADAR Node 54,10/06/2021,10/19/2021,287
https://nuforc.org/sighting/?id=164474,08/2021,Unionvale,NY,USA,Rectangle,Rectangular craft hovering over mountain road,09/01/2021,09/07/2021,287
https://nuforc.org/sighting/?id=164838,08/2021,Pine City,NY,USA,NA,MADAR Node 82,10/06/2021,10/19/2021,287
https://nuforc.org/sighting/?id=164483,08/2021,Pepperell,MA,USA,Light,This is the second time I have reported a sighting. I called your within a week number. Left a message and got nothing back. I have cal,08/31/2021,09/07/2021,287
https://nuforc.org/sighting/?id=164480,08/2021,Clarksville,TN,USA,Light,two orange lights side by side with what can only be described as a orangish red comet tail shooting down from the sky very low,08/31/2021,09/07/2021,287
https://nuforc.org/sighting/?id=164481,08/2021,Wichita Falls,TX,USA,Diamond,Walked outside.. didn't think much of it with stars & nighttime sorties near AFB. But sat out there are what appeared as a star.. this,08/31/2021,09/07/2021,287
https://nuforc.org/sighting/?id=164834,08/2021,Boise,ID,USA,NA,MADAR Node 111,10/06/2021,10/19/2021,287
https://nuforc.org/sighting/?id=164837,08/2021,Watsonville,CA,USA,NA,MADAR Node 105,10/06/2021,10/19/2021,287
https://nuforc.org/sighting/?id=164533,08/2021,Roswell,NM,USA,Disk,Photographed something I can not explain 8/30/2021 NW of Roswell NM.,09/08/2021,10/19/2021,287
https://nuforc.org/sighting/?id=164471,08/2021,Sandpoint,ID,USA,Other,"Looking toward Western sky, my sister and I watched an object with a bright, white light at the head and a smaller, white light at the",08/30/2021,09/07/2021,287
https://nuforc.org/sighting/?id=164486,08/2021,Ruskin,FL,USA,Disk,Bright saucer shape floating in the sky,08/31/2021,09/07/2021,287
https://nuforc.org/sighting/?id=164832,08/2021,Clarksville,TN,USA,NA,MADAR Node 138,10/06/2021,10/19/2021,287
https://nuforc.org/sighting/?id=164469,08/2021,Essex (UK/England),NA,United Kingdom,Light,A very bright light that moved behind a “cloud” and flew off very quickly.,08/30/2021,09/07/2021,287
https://nuforc.org/sighting/?id=164490,08/2021,Surrey (Canada),BC,Canada,Light,Satellite changed direction while I watched,08/30/2021,09/07/2021,287
https://nuforc.org/sighting/?id=164500,08/2021,Atlantic Beach,NC,USA,Light,Small white lights moving quickly same paths,09/03/2021,09/07/2021,287
https://nuforc.org/sighting/?id=164488,08/2021,Durham,NC,USA,Fireball,Bright white and red/orange lights flashing and darting around in the night sky. I watched it for about 40 minutes and took 2 videos wi,08/30/2021,09/07/2021,287
https://nuforc.org/sighting/?id=164842,08/2021,Youngstown,OH,USA,NA,MADAR Node 73,10/06/2021,10/19/2021,287
https://nuforc.org/sighting/?id=164470,08/2021,Des Moines,WA,USA,Sphere,Spherical White Object Seen from Aircraft While Landing at SeaTac Airport,08/29/2021,09/07/2021,287
https://nuforc.org/sighting/?id=164448,08/2021,Shoreline,WA,USA,Light,Bright light on object.,08/29/2021,09/07/2021,287
https://nuforc.org/sighting/?id=166050,08/2021,Columbus,OH,USA,Egg,I was homeless living in a tent with my GF at the time. Woke up to a loud metallic hum. Sat up and saw a craft hovering in the field,01/09/2022,03/04/2022,287
https://nuforc.org/sighting/?id=164690,08/2021,Lubbock,TX,USA,Circle,"Saucer shaped craft surrounded by pulsating, expanding and contracting white and green light followed me and wanted me to see it.",10/01/2021,10/19/2021,287
https://nuforc.org/sighting/?id=164519,08/2021,Albany,OR,USA,Light,Bright white light seen for 30 miles,09/04/2021,09/07/2021,287
https://nuforc.org/sighting/?id=164626,08/2021,Pine City,NY,USA,NA,MADAR Node 82,09/14/2021,10/19/2021,287
https://nuforc.org/sighting/?id=164450,08/2021,Manorville,NY,USA,Light,"On Captain Daniel Roe Highway, a driver and I saw a repeating flash of light trail across the sky. I do not recall which direction the",08/28/2021,09/07/2021,287
https://nuforc.org/sighting/?id=164449,08/2021,Alton (Hampshire)(UK/England),NA,United Kingdom,Other,"two blue/purple lighted craft flying next to/and near to each other in night sky at moderate speed towards the town of alton,hampshire",08/29/2021,09/07/2021,287
https://nuforc.org/sighting/?id=164475,08/2021,Chattanooga,TN,USA,Other,"Brilliant Illumination fixed spot in sky, did not move, then dissipated",09/01/2021,09/07/2021,287
https://nuforc.org/sighting/?id=164623,08/2021,Norris City,IL,USA,NA,MADAR Node 115,09/14/2021,10/19/2021,287
https://nuforc.org/sighting/?id=167779,08/2021,Arlington,MA,USA,Other,Object that looked like an upside down key flying across sky,05/09/2022,05/31/2022,287
https://nuforc.org/sighting/?id=173383,08/2021,Atlanta,GA,USA,Circle,Saw at least 8 circular craft that looked like might have been in a formation moving across the sky above our location.,12/12/2022,12/22/2022,287
https://nuforc.org/sighting/?id=167717,08/2021,Rome,GA,USA,Sphere,Odd object moving with no sound,04/30/2022,05/31/2022,287
https://nuforc.org/sighting/?id=164452,08/2021,Issaquah,WA,USA,Circle,White reflective sphere about the size of a star seen in the daylight hours,08/28/2021,09/07/2021,287
https://nuforc.org/sighting/?id=164755,08/2021,Berryville,AR,USA,Cylinder,Cylinder moving in and out of clouds Northwest Arkansas,09/24/2021,10/19/2021,287
https://nuforc.org/sighting/?id=173242,08/2021,Mineral Bluff,GA,USA,Cone,Georgia - Mineral Bluff Rolling Pink Object Appears And Disappears.,12/03/2022,12/22/2022,287
https://nuforc.org/sighting/?id=164636,08/2021,Jonesboro,AR,USA,NA,MADAR Node 143,09/14/2021,10/19/2021,287
https://nuforc.org/sighting/?id=164624,08/2021,Boise,ID,USA,NA,MADAR Node 111,09/14/2021,10/19/2021,287
https://nuforc.org/sighting/?id=164637,08/2021,Jonesboro,AR,USA,NA,MADAR Node 143,09/14/2021,10/19/2021,287
https://nuforc.org/sighting/?id=164447,08/2021,Mississuga (Canada),ON,Canada,Oval,Two brightly shining objects cycle up and down at night above lake,08/29/2021,09/07/2021,287
https://nuforc.org/sighting/?id=164455,08/2021,Bothell,WA,USA,NA,Starlight UFO in sky going in odd directions,08/28/2021,09/07/2021,287
